track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,segment_type,segment_order,start_time,end_time,label
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,chroma,2,100.96,177.38666666666666,
1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,chroma,3,177.38666666666666,183.733,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,tempo,0,0.0,13.941333333333333,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,tempo,1,13.941333333333333,120.71466666666667,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,tempo,2,120.71466666666667,135.75466666666668,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,tempo,3,135.75466666666668,199.895,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,chroma,0,0.0,27.79733333333333,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,chroma,1,27.79733333333333,92.39466666666668,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,chroma,2,92.39466666666668,106.95466666666668,
7pAC4ebO3MVIMAROkUrEyN,"['0oad1RRAiN1UpaOWbIB0EW', '3PWqmi75Me1dx8XQNCRrBX']","['dark clubbing', 'game mood']",911,"Saint Punk, J","Saint Punk, J - 911.mp3",199.895,G minor,0.4133221860336741,6A,chroma,3,106.95466666666668,199.895,
