danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,times_tempogram_kfixed,times_chroma_kfixed,numseg_combined_kfixed,times_combined_kfixed
0.753,0.482,2,-6.516,1,0.0503,0.0263,0.000444,0.123,0.647,140.012,4,42HvLjlvDP59aAKW75Xjhj,"['6Vw4k1mznvSYROrxQuTX93', '10l2uZyQxhUqUeEtjg7M5M']",[],Looking Pretty,"Kyoto Black, TetraTara","Kyoto Black, TetraTara - Looking Pretty.mp3",137.143,A# major,0.6418602565197736,6B,140.625,"12.693333333333333,27.029333333333334,39.285333333333334","47.008,68.71466666666667,74.688",4.0,"12.693333333333333,27.029333333333334,39.285333333333334,68.71466666666667"
0.693,0.619,11,-7.824,0,0.0462,0.385,0.136,0.224,0.45,114.926,4,6r7B52U7LeAfH3AXcSC8C7,['3vkcJL0rXaCK63ef9gMzbf'],"['taiwan pop', 'chinese r&b']",Real World,L8ching,L8ching - Real World.mp3,256.628,G# major,0.5174893660616268,4B,114.79591836734694,"54.656,101.74933333333334,234.96533333333332","38.56,172.608,201.46133333333333",6.0,"38.56,54.656,101.74933333333334,172.608,201.46133333333333,234.96533333333332"
0.635,0.867,6,-3.735,0,0.0724,0.115,0.0053,0.199,0.497,159.939,4,3fknljyD8JwCQgxLfxfC06,['4R6u30PMOLbNNTuR0Jl7x8'],['downtempo bass'],Space Dog,Laika Beats,Laika Beats - Space Dog.mp3,235.5,F# minor,0.7293917529982559,11A,160.71428571428572,"11.04,198.656,209.23733333333334","11.914666666666667,198.25066666666666,207.06133333333332",3.0,"11.04,198.656,209.23733333333334"
0.566,0.787,9,-9.22,0,0.0296,0.00278,0.266,0.0757,0.202,123.043,4,7nCAu238QaP94r6IAENLNP,"['27gtK7m9vYwCyJ04zz0kIb', '7KplcRAeeymaXY0iqrrbjo', '1Zz6NBe8UIZjm88TvehFtx']","['nu disco', 'gauze pop', 'house', 'uk dance', 'progressive house', 'melodic house']",I'll Wait - Le Youth Remix,"Lane 8, Channy Leaneagh, Le Youth","Lane 8, Channy Leaneagh - I'll Wait - Le Youth Remix.mp3",290.652,C major,0.7171171836331204,8B,122.28260869565217,"30.037333333333333,171.65866666666668,206.464","62.19733333333333,171.584,210.752",4.0,"30.037333333333333,62.19733333333333,171.65866666666668,206.464"
0.599,0.671,1,-9.197,1,0.0268,0.227,0.0957,0.116,0.42,125.005,4,3UeJTkUgt1iZHTUWHoMskr,['1Zz6NBe8UIZjm88TvehFtx'],"['house', 'uk dance', 'nu disco', 'melodic house']",Chills,Le Youth,Le Youth - Chills.mp3,255.499,B major,0.664955476197545,1B,125.0,"71.08266666666667,129.99466666666666,191.69066666666666","69.088,130.69866666666667,192.0",3.0,"71.08266666666667,129.99466666666666,191.69066666666666"
0.824,0.676,7,-4.725,1,0.067,0.186,0.0,0.0714,0.809,103.994,4,6ye2BBTpOipvPNjSPxgmRC,['7cVZApDoQZpS447nHTsNqu'],['k-pop'],Bye,LeeHi,LeeHi - Bye.mp3,187.75,D# minor,0.4252911121900445,2A,104.16666666666667,"30.112,131.02933333333334,143.17866666666666","1.92,131.456,148.88533333333334",4.0,"1.92,30.112,131.02933333333334,143.17866666666666"
0.532,0.669,9,-5.901,0,0.0286,0.0118,2.07e-06,0.33,0.62,109.016,4,14EHn9J4qRDoGCdT0AWNkg,['4CTKqs11Zgsv8EZTVzx764'],['norwegian pop'],Reflection,Lemaitre,Lemaitre - Reflection.mp3,213.208,D# minor,0.5727975442511152,2A,108.17307692307692,"43.488,132.576,174.816","132.48,158.464,174.24",4.0,"43.488,132.576,158.464,174.816"
0.947,0.475,0,-5.911,1,0.36,0.0413,4.77e-06,0.226,0.711,117.974,4,0QgGXsIAWZYjfgw2g1Vjrs,"['4CTKqs11Zgsv8EZTVzx764', '1DNFG0VEHD2Vk5ESUEPuOM']",['norwegian pop'],Ok Computer,"Lemaitre, RebMoe","Lemaitre, RebMoe - Ok Computer.mp3",187.956,C major,0.2751297574500379,8B,117.1875,"24.437333333333335,56.64,154.34666666666666","105.96266666666666,153.55733333333333,172.0",5.0,"24.437333333333335,56.64,105.96266666666666,154.34666666666666,172.0"
0.339,0.454,6,-6.514,1,0.0553,0.151,5.16e-05,0.0988,0.375,183.697,4,7zwMG3y7gdmZ1imPURe5gQ,"['4CTKqs11Zgsv8EZTVzx764', '6pGgP4CDlYMumihpD3CAwm']",['norwegian pop'],Trip Sitter,"Lemaitre, Sofiloud","Lemaitre, Sofiloud - Trip Sitter.mp3",198.917,F# major,0.5943034777020355,2B,93.75,"19.808,72.78933333333333,90.048","111.424,157.36533333333333,171.46666666666667",6.0,"19.808,72.78933333333333,90.048,111.424,157.36533333333333,171.46666666666667"
0.653,0.862,5,-5.873,1,0.0617,0.544,0.0189,0.0902,0.619,125.92,4,6ZQcgx39eDbhemgbbNepNU,['6fs2or0cKLEM2xohWq8SoX'],['chinese electropop'],i wanna tell u,Lexie Liu,Lexie Liu - i wanna tell u.mp3,250.386,G major,0.8284442899734998,9B,125.0,"6.272,22.922666666666668,54.4","9.717333333333332,221.664,246.15466666666666",5.0,"6.272,22.922666666666668,54.4,221.664,246.15466666666666"
0.608,0.899,3,-5.642,0,0.0576,0.0323,0.0108,0.114,0.649,116.04,4,79SSuZfbcojuqIMowimxe4,['6fs2or0cKLEM2xohWq8SoX'],['chinese electropop'],SHADOW,Lexie Liu,Lexie Liu - SHADOW.mp3,233.999,A minor,0.6856968327873826,8A,117.1875,"1.7706666666666666,32.448,130.86933333333334","36.693333333333335,215.49866666666668,227.264",5.0,"1.7706666666666666,32.448,130.86933333333334,215.49866666666668,227.264"
0.753,0.721,0,-6.197,0,0.0375,0.163,6.29e-06,0.199,0.385,119.997,4,1BArNw5s6pzhaoqrPM8ccF,['6fs2or0cKLEM2xohWq8SoX'],['chinese electropop'],了 L,Lexie Liu,Lexie Liu - 了 L.mp3,192.686,C minor,0.6431233908957417,5A,119.68085106382979,"104.32,132.01066666666668,168.45866666666666","24.096,103.97866666666667,168.94933333333333",4.0,"24.096,104.32,132.01066666666668,168.45866666666666"
0.694,0.81,7,-6.033,1,0.0341,0.251,0.0046,0.242,0.532,117.999,4,4JUD1cL0uwd4lJKI9jCgso,['6fs2or0cKLEM2xohWq8SoX'],['chinese electropop'],香芋的错觉 CAROUSEL,Lexie Liu,Lexie Liu - 香芋的错觉 CAROUSEL.mp3,195.53,A# major,0.5977941873488322,6B,117.1875,"15.861333333333333,130.24,145.952","16.416,130.29333333333332,145.73866666666666",3.0,"15.861333333333333,130.24,145.952"
0.714,0.681,0,-8.562,0,0.0418,0.00198,0.633,0.171,0.279,121.016,4,4TXxU7yaNV20ZLWCZh1UlS,"['4VA3EAvncrTucjTmrvd4GE', '1oZePJcmTIJnWnudNVBVQ7']","['deep groove house', 'house', 'alternative r&b', 'indie soul']",Wonder Woman - NVOY Remix,"LION BABE, NVOY",LION BABE - Wonder Woman - NVOY Remix.mp3,224.132,F minor,0.7144745564813727,4A,122.28260869565217,"43.690666666666665,127.09333333333333,158.54933333333332","31.52,124.69333333333333,142.35733333333334",5.0,"31.52,43.690666666666665,127.09333333333333,142.35733333333334,158.54933333333332"
0.729,0.995,1,-1.726,1,0.173,0.00513,0.537,0.116,0.449,110.005,4,7EgeNfYtHXuvJstSsvhOYl,['29DWvZyWy1yvU8jpIePBYi'],"['electro house', 'bass house']",Break It Down - Original Mix,Loge21,Loge21 - Break It Down - Original Mix.mp3,174.549,F# minor,0.4750788954009619,11A,110.29411764705883,"10.442666666666666,92.10666666666667,103.27466666666666","31.093333333333334,69.87733333333334,102.67733333333334",5.0,"10.442666666666666,31.093333333333334,69.87733333333334,92.10666666666667,103.27466666666666"
0.768,0.643,8,-6.029,1,0.31,0.00638,0.15,0.101,0.152,123.844,4,2GnA00tHtT8aUT2wyVdIde,['29DWvZyWy1yvU8jpIePBYi'],"['electro house', 'bass house']",Drop That,Loge21,Loge21 - Drop That.mp3,234.626,E major,0.3971085365658734,12B,125.0,"31.637333333333334,94.19733333333333,156.71466666666666","95.24266666666666,125.32266666666666,153.61066666666667",4.0,"31.637333333333334,94.19733333333333,125.32266666666666,153.61066666666667"
0.728,0.633,7,-6.311,0,0.156,0.0454,0.0969,0.0687,0.347,122.119,4,257NQrGLUswkOoSBcMVAL2,['29DWvZyWy1yvU8jpIePBYi'],"['electro house', 'bass house']",Ghetto Symphony,Loge21,Loge21 - Ghetto Symphony.mp3,204.626,F minor,0.44723453563117405,4A,122.28260869565217,"46.82666666666667,115.968,124.26666666666667","15.882666666666667,46.74133333333333,94.57066666666667",4.0,"15.882666666666667,46.82666666666667,94.57066666666667,115.968"
0.742,0.936,9,-3.924,1,0.191,0.0425,0.0701,0.0854,0.493,127.973,4,4yvyruS0EHaTYzrWMg7zey,['29DWvZyWy1yvU8jpIePBYi'],"['electro house', 'bass house']",New Life,Loge21,Loge21 - New Life.mp3,173.099,B minor,0.5230523554926608,10A,127.8409090909091,"5.269333333333333,36.202666666666666,157.71733333333333","36.906666666666666,84.32,96.82133333333333",5.0,"5.269333333333333,36.202666666666666,84.32,96.82133333333333,157.71733333333333"
0.731,0.567,11,-7.926,0,0.0359,0.0272,0.949,0.101,0.346,144.014,4,1HYA9qwrAX5fcofifHZwAm,"['3B4U99cPW8HihTM6ld3jVX', '4EmkjZuqatnvAygxt3a3tC']","['experimental bass', 'nz electronic']",It Made Me Fearless - ASHEZ Remix,"L*o*J, Ashez",LoJ - It Made Me Fearless - ASHEZ Remix.mp3,213.333,G# minor,0.6910018535006991,1A,144.23076923076923,"29.930666666666667,132.85333333333332,184.8","21.984,46.67733333333333,186.96533333333332",4.0,"21.984,46.67733333333333,132.85333333333332,184.8"
0.621,0.87,8,-3.52,1,0.118,0.0043,0.059,0.25,0.2,92.032,4,1o9NMRYTCRMp7bpFtulFU3,"['3Hrqjumb6WHg2aAUHJHLND', '18Eu7uJEMPWwwt1QUdCglQ']",[],BLASTA,"LSDREAM, INZO","LSDREAM, INZO - BLASTA.mp3",243.349,A minor,0.5686659892022586,8A,92.21311475409836,"39.232,147.27466666666666,186.12266666666667","11.146666666666667,156.128,170.16533333333334",5.0,"11.146666666666667,39.232,147.27466666666666,170.16533333333334,186.12266666666667"
0.4,0.958,10,-3.113,1,0.561,0.00825,0.000368,0.513,0.171,126.068,4,4xMVwjxseIPHvNJoGc7ywO,"['3Hrqjumb6WHg2aAUHJHLND', '2vdEGASQQlLcmOqlQhYWlN', '5LxbXRVEMOw6i1WSa2YQn1']",['experimental bass'],R.A.V.E - Zingara Remix,"LSDREAM, Shlump, Zingara","LSDREAM, Shlump - R.A.V.E - Zingara Remix.mp3",170.685,G minor,0.5410138226465798,6A,125.0,"25.344,84.08533333333334,95.06133333333334","23.893333333333334,98.432,139.56266666666667",4.0,"25.344,84.08533333333334,95.06133333333334,139.56266666666667"
0.679,0.96,9,-2.485,1,0.0506,0.00323,0.0369,0.288,0.201,96.002,4,1gGyEzjrxSRZ4VtDwxmG1M,"['3Hrqjumb6WHg2aAUHJHLND', '2vdEGASQQlLcmOqlQhYWlN', '11S3x86ILlsuCBil6EmDo2']",['experimental bass'],STARCHILD,"LSDREAM, Shlump, Sarah Hudson","LSDREAM, Shlump, Sarah Hudson - STARCHILD.mp3",240.025,G# minor,0.606426798304974,1A,95.33898305084746,"105.36533333333334,156.84266666666667,225.696","152.50133333333332,167.65866666666668,225.22666666666666",4.0,"105.36533333333334,152.50133333333332,167.65866666666668,225.696"
0.495,0.968,7,-2.749,1,0.0718,0.013,0.561,0.424,0.274,94.97,4,1M2GXwELt6Jlvr7hs3r3HK,['5oAjLXTvB7VDWn3Up9LYcQ'],"['vapor twitch', 'electronic trap']",Vermilion,Luca Lush,Luca Lush - Vermilion.mp3,197.656,A# minor,0.8706076443080383,3A,95.33898305084746,"9.098666666666666,29.845333333333333,53.94133333333333","50.38933333333333,116.40533333333333,130.86933333333334",5.0,"9.098666666666666,29.845333333333333,50.38933333333333,116.40533333333333,130.86933333333334"
0.457,0.723,5,-3.595,1,0.0518,0.0815,7.31e-05,0.797,0.278,106.017,4,7vkPu9wwdUpB6dPmWBNcPv,['4pb4rqWSoGUgxm63xmJ8xc'],"['nantes indie', 'electropop', 'edm', 'complextro', 'filter house', 'pop dance', 'electro house']",Beings,Madeon,Madeon - Beings.mp3,215.44,G major,0.7294690161358202,9B,106.13207547169812,"10.005333333333333,89.824,143.328","91.552,154.24,191.27466666666666",5.0,"10.005333333333333,89.824,143.328,154.24,191.27466666666666"
0.511,0.718,11,-7.46,1,0.0367,0.00454,9.61e-05,0.0913,0.274,106.016,4,5wM6LOw2U6XeIFHfsgI6wU,['4pb4rqWSoGUgxm63xmJ8xc'],"['nantes indie', 'electropop', 'edm', 'complextro', 'filter house', 'pop dance', 'electro house']",Love You Back,Madeon,Madeon - Love You Back.mp3,211.889,G# major,0.7241951276446039,4B,106.13207547169812,"94.50666666666666,117.664,134.41066666666666","45.10933333333333,100.02133333333333,151.89333333333335",5.0,"45.10933333333333,94.50666666666666,117.664,134.41066666666666,151.89333333333335"
0.783,0.792,3,-4.952,0,0.0322,0.639,0.00574,0.148,0.688,119.96,4,1Ywe0Udb58KuJU4u0nqxU4,['48Qmm3KEWtgPvLdy9cddPc'],"['bedroom soul', 'sacramento indie']",8:00,Madi Sipes & The Painted Blue,Madi Sipes & The Painted Blue - 8-00.mp3,183.733,A minor,0.6700332402449186,8A,119.68085106382979,"30.378666666666668,124.352,178.13333333333333","97.312,100.96,177.38666666666666",4.0,"30.378666666666668,97.312,124.352,178.13333333333333"
0.867,0.82,11,-3.655,1,0.0842,0.00843,0.00095,0.0856,0.23,124.017,4,6HpXwNzOm3rW4ox4alBn34,"['2EwyKG76iX4Pp5HhAD6SKO', '6PDLwWvgYNMfBRLqC1h5cJ', '7zm3aSdmGiOkTt0aZFSO8R']","['indie r&b', 'canadian hip hop', 'tech house', 'alternative r&b', 'bass house', 'cali rap', 'electro house']",Teen Scene (ft. Buddy) - Wax Motif Remix,"Maeta, Buddy, Wax Motif",Maeta - Teen Scene (ft. Buddy) - Wax Motif Remix.mp3,271.916,G# minor,0.30775012504350496,1A,125.0,"39.18933333333333,174.16533333333334,205.97333333333333","81.152,173.04533333333333,205.48266666666666",4.0,"39.18933333333333,81.152,174.16533333333334,205.97333333333333"
0.726,0.53,4,-5.736,0,0.0518,0.000716,0.00211,0.0502,0.374,99.024,4,0LJTfmgOMvlLd0u4HU9twm,['1oPRcJUkloHaRLYx0olBLJ'],['la pop'],Killshot,Magdalena Bay,Magdalena Bay - Killshot.mp3,234.434,F# minor,0.34019137444518455,11A,98.6842105263158,"121.632,192.544,214.976","194.69866666666667,209.22666666666666,213.088",3.0,"121.632,192.544,209.22666666666666"
0.763,0.614,2,-8.169,0,0.0862,0.0747,0.00152,0.221,0.738,94.989,4,6NHTCTVhJVHCiozax9Uwjy,['1oPRcJUkloHaRLYx0olBLJ'],['la pop'],U Wanna Dance?,Magdalena Bay,Magdalena Bay - U Wanna Dance.mp3,143.0,F minor,0.42185034066232496,4A,95.33898305084746,"40.448,90.64533333333334,99.92533333333333","43.25333333333333,45.344,50.51733333333333",3.0,"40.448,50.51733333333333,90.64533333333334"
0.77,0.673,10,-7.137,0,0.0468,0.000658,0.551,0.0312,0.194,126.002,4,1UOrERShvgjfbdvbZ0OCbW,['7w1eTNePApzDk8XtgykCPS'],"['house', 'bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",Bling Bling (2020 Remix),Malaa,Malaa - Bling Bling (2020 Remix).mp3,304.763,B major,0.5616679988982314,1B,125.0,"29.546666666666667,167.22133333333332,227.34933333333333","30.069333333333333,76.42666666666666,228.40533333333335",4.0,"29.546666666666667,76.42666666666666,167.22133333333332,227.34933333333333"
0.754,0.786,10,-5.467,0,0.0741,0.138,0.0157,0.0776,0.546,128.001,4,7hJNoMzNTNgOh8TGFMubiq,"['7w1eTNePApzDk8XtgykCPS', '2oZ9We4LkpN7I062fHkci3']","['house', 'bass house', 'brostep', 'edm', 'musica sammarinese', 'electro house', 'electronic trap']",Bling Bling (Delayers Remix),"Malaa, Delayers",Malaa - Bling Bling (Delayers Remix).mp3,244.481,F# minor,0.3557990701057569,11A,127.8409090909091,"26.752,62.74133333333333,104.992","28.629333333333335,107.86133333333333,172.352",4.0,"26.752,62.74133333333333,104.992,172.352"
0.77,0.673,10,-7.137,0,0.0468,0.000658,0.551,0.0312,0.194,126.002,4,1UOrERShvgjfbdvbZ0OCbW,['7w1eTNePApzDk8XtgykCPS'],"['house', 'bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",Bling Bling,Malaa,Malaa - Bling Bling.mp3,268.659,G minor,0.5859684161101014,6A,122.28260869565217,"125.09866666666667,155.2,185.76","44.757333333333335,124.50133333333333,187.776",4.0,"44.757333333333335,125.09866666666667,155.2,185.76"
0.87,0.872,6,-2.245,1,0.0543,0.0455,0.763,0.0662,0.266,123.993,4,5oyfcSL66oAb1kuIopEPyB,"['7w1eTNePApzDk8XtgykCPS', '2GVtgxcx7jg5xVCZsIHSGN']","['house', 'tech house', 'bass house', 'brostep', 'edm', 'electro house', 'electronic trap']",Hostyl,"Malaa, Dombresky","Malaa, Dombresky - Hostyl.mp3",217.188,F# major,0.6666881441510475,2B,125.0,"31.21066666666667,36.256,139.60533333333333","61.888,102.32533333333333,131.56266666666667",4.0,"31.21066666666667,61.888,102.32533333333333,131.56266666666667"
0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,4,4sOX1nhpKwFWPvoMMExi3q,['6CwfuxIqcltXDGjfZsMd9A'],"['uk alternative pop', 'metropopolis', 'pop', 'pov: indie']",Primadonna,MARINA,MARINA - Primadonna.mp3,217.618,A# major,0.6893733825260357,6B,127.8409090909091,"2.368,30.602666666666668,77.01333333333334","31.488,76.288,106.48533333333333",4.0,"2.368,30.602666666666668,77.01333333333334,106.48533333333333"
0.808,0.994,11,-3.93,1,0.306,0.0274,0.817,0.34,0.194,123.98,4,43uAAecpFKIzngplASa9nb,['0EdUwJSqkMmsH6Agg3G8Ls'],"['tech house', 'bass house']",Anøther Dimensiøn,Marten Hørger,Marten Hørger - Anøther Dimensiøn.mp3,226.407,G# minor,0.3673026734115371,1A,125.0,"55.797333333333334,146.13333333333333,160.224","57.834666666666664,129.71733333333333,162.31466666666665",4.0,"55.797333333333334,129.71733333333333,146.13333333333333,160.224"
0.754,0.857,1,-5.111,1,0.0519,0.122,0.864,0.115,0.612,125.012,4,1mupRsmKjV3dJfh92SVoP4,['0EdUwJSqkMmsH6Agg3G8Ls'],"['tech house', 'bass house']",GONNA BE ME,Marten Hørger,Marten Hørger - GONNA BE ME.mp3,184.32,G minor,0.4681523531987363,6A,125.0,"45.41866666666667,90.66666666666667,122.10133333333333","45.49333333333333,90.79466666666667,122.77333333333333",3.0,"45.41866666666667,90.66666666666667,122.10133333333333"
0.757,0.981,1,-5.306,1,0.0601,0.00171,0.891,0.0736,0.295,125.029,4,0ufeCauchfjHvwhCz0XiQL,['0EdUwJSqkMmsH6Agg3G8Ls'],"['tech house', 'bass house']",I Am Ready,Marten Hørger,Marten Hørger - I Am Ready.mp3,180.495,G minor,0.407314408858308,6A,125.0,"7.690666666666667,113.84533333333333,176.23466666666667","24.010666666666665,30.602666666666668,176.64",4.0,"7.690666666666667,24.010666666666665,113.84533333333333,176.23466666666667"
0.86,0.943,1,-4.0,1,0.158,0.0205,0.08,0.271,0.362,122.974,4,2PXOgHe4g6AerUqVi0UlOq,['0EdUwJSqkMmsH6Agg3G8Ls'],"['tech house', 'bass house']",Jungle,Marten Hørger,Marten Hørger - Jungle.mp3,197.744,G minor,0.41127862934908627,6A,122.28260869565217,"85.33333333333333,102.72,131.008","31.125333333333334,93.696,130.848",4.0,"31.125333333333334,85.33333333333333,102.72,131.008"
0.84,0.729,5,-4.954,1,0.0882,0.027,0.00224,0.165,0.432,123.981,4,0jJr6tAAPS7Ytkb6d6Hcld,"['0EdUwJSqkMmsH6Agg3G8Ls', '1CNO980Lk9CaBWBnM1MZXi']","['canadian electronic', 'tech house', 'bass house']",Heavy,"Marten Hørger, Neon Steve","Marten Hørger, Neon Steve - Heavy.mp3",199.916,G minor,0.47527583237920185,6A,125.0,"95.168,129.152,133.68533333333335","32.34133333333333,99.02933333333333,134.38933333333333",3.0,"32.34133333333333,95.168,129.152"
0.913,0.787,11,-4.584,1,0.284,0.0681,0.339,0.0492,0.151,122.995,4,0M2b3w9y8lsKqm4r8cq3Sw,"['0EdUwJSqkMmsH6Agg3G8Ls', '1CNO980Lk9CaBWBnM1MZXi']","['canadian electronic', 'tech house', 'bass house']",You Don't,"Marten Hørger, Neon Steve","Marten Hørger, Neon Steve - You Don't.mp3",263.126,C# major,0.41510198360972944,3B,122.28260869565217,"31.456,90.74133333333333,194.86933333333334","31.477333333333334,46.48533333333334,257.67466666666667",5.0,"31.456,46.48533333333334,90.74133333333333,194.86933333333334,257.67466666666667"
0.746,0.671,6,-5.806,1,0.0553,0.0767,0.000628,0.111,0.121,123.973,4,096OiyB1UlqE5w610zQ6DP,['2n7USVO8fO8FF8zq4kG2N1'],"['edm', 'complextro', 'electro house', 'progressive house']",Deep Inside - Extended,Mat Zo,Mat Zo - Deep Inside - Extended.mp3,466.263,E major,0.6466953600500922,12B,125.0,"42.794666666666664,278.656,456.45866666666666","115.88266666666667,205.29066666666668,268.3093333333333",6.0,"42.794666666666664,115.88266666666667,205.29066666666668,268.3093333333333,278.656,456.45866666666666"
0.756,0.798,8,-2.336,1,0.174,0.0076,0.0585,0.0726,0.366,86.968,4,6s3j7xAGKIPUJjilp55KpB,['2n7USVO8fO8FF8zq4kG2N1'],"['edm', 'complextro', 'electro house', 'progressive house']",Motivate,Mat Zo,Mat Zo - Motivate.mp3,198.857,A# minor,0.2885436543952959,3A,86.53846153846153,"22.56,109.088,175.296","21.461333333333332,111.2,185.41866666666667",4.0,"22.56,109.088,175.296,185.41866666666667"
0.839,0.9,8,-5.036,1,0.0802,0.0276,0.771,0.0734,0.569,125.012,4,4rRZPw9GzIhr8bVOAlmJK8,"['45lcbTsX07JWzmTIjcdyBz', '1XwL3qdo0jPmliKRgxY5TL']","['tech house', 'bmore', 'electro house', 'bass house']",Bang,"Matroda, Dances With White Girls, ANGELZ",Matroda - Bang (feat. Dances With White Girls) - ANGELZ Remix.mp3,192.96,A minor,0.30942361728658535,8A,125.0,"37.67466666666667,80.032,102.528","84.81066666666666,100.064,146.304",4.0,"37.67466666666667,80.032,102.528,146.304"
0.839,0.9,8,-5.036,1,0.0802,0.0276,0.771,0.0734,0.569,125.012,4,4rRZPw9GzIhr8bVOAlmJK8,"['45lcbTsX07JWzmTIjcdyBz', '1XwL3qdo0jPmliKRgxY5TL']","['tech house', 'bmore', 'electro house', 'bass house']",Bang,"Matroda, Dances With White Girls",Matroda - Bang (feat. Dances With White Girls).mp3,191.986,D major,0.25061609817179953,10B,125.0,"84.65066666666667,106.98666666666666,128.17066666666668","36.970666666666666,84.65066666666667,133.45066666666668",4.0,"36.970666666666666,84.65066666666667,106.98666666666666,128.17066666666668"
0.803,0.923,1,-3.902,1,0.107,0.00687,0.299,0.205,0.244,125.006,4,5k9NpJTGw4zl0lTjZooBh9,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",Boom Bap,Matroda,Matroda - Boom Bap.mp3,262.006,G minor,0.4281982308093553,6A,125.0,"29.141333333333332,47.669333333333334,167.456","61.06666666666667,108.46933333333334,171.81866666666667",5.0,"29.141333333333332,47.669333333333334,61.06666666666667,108.46933333333334,167.456"
0.834,0.99,11,-4.16,0,0.0533,0.136,0.795,0.0677,0.657,124.068,4,22mxzVWtNePL4TDX5KPIyi,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",D.A.N.C.I.N.G,Matroda,Matroda - D.A.N.C.I.N.G.mp3,279.682,G minor,0.34131159818173135,6A,125.0,"91.456,201.76,208.75733333333332","28.949333333333332,170.08,208.96",4.0,"28.949333333333332,91.456,170.08,201.76"
0.8,0.902,1,-3.518,0,0.0648,0.00377,0.265,0.123,0.23,124.002,4,5kHrTMIFqmZkuCkovsxRUs,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",Deep Inside 2020,Matroda,Matroda - Deep Inside 2020.mp3,186.542,D major,0.3798167410448442,10B,125.0,"28.533333333333335,75.11466666666666,145.93066666666667","30.698666666666668,77.54666666666667,139.02933333333334",3.0,"28.533333333333335,75.11466666666666,139.02933333333334"
0.82,0.847,11,-4.876,0,0.133,0.0619,0.625,0.0843,0.531,124.058,4,0TFnawWEkaYsiaTD8q2u7c,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",Do You Remember House?,Matroda,Matroda - Do You Remember House.mp3,194.521,A# minor,0.5639991151676714,3A,125.0,"37.68533333333333,100.72533333333334,130.64533333333333","38.538666666666664,83.41333333333333,138.21866666666668",4.0,"37.68533333333333,83.41333333333333,100.72533333333334,130.64533333333333"
0.795,0.996,6,-4.714,0,0.0855,0.000231,0.817,0.0461,0.592,126.001,4,3ZD0OYOs25acO3EcZZqXhB,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",Main Ingredients,Matroda,Matroda - Main Ingredients.mp3,192.381,G minor,0.2760496559942598,6A,125.0,"24.32,86.45333333333333,101.22666666666667","39.818666666666665,85.792,118.74133333333333",5.0,"24.32,39.818666666666665,86.45333333333333,101.22666666666667,118.74133333333333"
0.808,0.969,9,-6.995,1,0.0498,0.00932,0.897,0.0843,0.76,126.027,4,2p7XPlo5irnRmgNvLq9Gnz,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",Mozart,Matroda,Matroda - Mozart.mp3,168.095,D# minor,0.33347079110913996,2A,125.0,"22.634666666666668,91.79733333333333,109.26933333333334","30.421333333333333,90.98666666666666,106.64533333333334",3.0,"22.634666666666668,91.79733333333333,109.26933333333334"
0.772,0.987,8,-5.311,1,0.0523,0.0037,0.816,0.0309,0.363,127.001,4,4ZNuShYJjCqhDq83ZtYGgr,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",My Mind,Matroda,Matroda - My Mind.mp3,176.693,D major,0.3217313434192687,10B,127.8409090909091,"124.32,136.21333333333334,146.4","14.869333333333334,46.986666666666665,75.44533333333334",6.0,"14.869333333333334,46.986666666666665,75.44533333333334,124.32,136.21333333333334,146.4"
0.845,0.856,1,-3.783,1,0.138,0.0186,0.549,0.0634,0.844,124.021,4,4Rxusvx9OtNZptLb4JuqqB,"['45lcbTsX07JWzmTIjcdyBz', '05jtmvy7zPhTp4GQexPkXY']","['tech house', 'electro house', 'bass house']",True G,"Matroda, BRUX",Matroda - True G (feat. BRUX).mp3,201.784,A# minor,0.3066079194210162,3A,125.0,"13.674666666666667,108.26666666666667,142.336","30.890666666666668,93.09866666666667,123.36",6.0,"13.674666666666667,30.890666666666668,93.09866666666667,108.26666666666667,123.36,142.336"
0.764,0.908,7,-3.976,1,0.0735,0.00862,0.742,0.0977,0.354,124.019,4,5VZSIseZuR0WoAwieGD4Ff,['45lcbTsX07JWzmTIjcdyBz'],"['tech house', 'electro house', 'bass house']",Walk In The Spot,Matroda,Matroda - Walk In The Spot.mp3,194.748,F minor,0.39875187987229116,4A,125.0,"78.72,101.04533333333333,180.91733333333335","39.40266666666667,116.85333333333334,132.24533333333332",6.0,"39.40266666666667,78.72,101.04533333333333,116.85333333333334,132.24533333333332,180.91733333333335"
